Year,State ANSI,County ANSI,Value
2004,21,9,154
2004,21,27,113
2004,21,29,120
2004,21,31,125
2004,21,45,138
2004,21,53,143
2004,21,57,154
2004,21,61,119
2004,21,85,100
2004,21,87,122
2004,21,93,144
2004,21,99,119
2004,21,111,113
2004,21,123,150
2004,21,155,152
2004,21,163,137
2004,21,169,135
2004,21,171,141
2004,21,179,152
2004,21,207,142
2004,21,217,162
2004,21,227,192
2004,21,43,93
2004,21,65,90
2004,21,89,117
2004,21,121,116
2004,21,125,116
2004,21,135,108
2004,21,165,120
2004,21,,94.1
2004,21,199,140
2004,21,203,127
2004,21,205,120
2004,21,231,167
2004,21,235,126
2004,21,237,97
2004,21,33,149
2004,21,47,168
2004,21,55,138
2004,21,59,146
2004,21,91,138
2004,21,101,144
2004,21,107,135
2004,21,141,179
2004,21,149,150
2004,21,177,124
2004,21,183,125
2004,21,213,171
2004,21,219,170
2004,21,225,168
2004,21,233,148
2004,21,15,140
2004,21,23,158
2004,21,41,160
2004,21,77,150
2004,21,103,129
2004,21,185,147
2004,21,,125
2004,21,191,120
2004,21,223,123
2004,21,7,152
2004,21,35,139
2004,21,39,154
2004,21,75,159
2004,21,83,154
2004,21,105,166
2004,21,139,136
2004,21,143,133
2004,21,157,138
2004,21,145,146
2004,21,221,158
2004,22,9,140.8
2004,22,25,108.2
2004,22,29,126.7
2004,22,43,126.9
2004,22,,132.1
2004,22,77,141.7
2004,22,79,128.4
2004,22,97,122
2004,22,37,119.2
2004,22,,128.6
2004,22,105,123.1
2004,22,117,115.9
2004,22,,136
2004,22,73,144.4
2004,22,35,145.9
2004,22,41,145.2
2004,22,65,137.1
2004,22,67,140.2
2004,22,83,139.6
2004,22,107,139.8
2004,22,123,131
2004,22,15,122.7
2004,22,17,135.8
2004,22,,121.4
2004,22,81,125
2004,22,,107.7
2004,22,11,100
2004,22,,68.8
2004,22,69,122.4
2004,24,19,160.9
2004,24,39,155.2
2004,24,45,156.5
2004,24,47,151.8
2004,24,5,157.9
2004,24,13,163.6
2004,24,21,133.5
2004,24,25,151.9
2004,24,27,144
2004,24,31,147.3
2004,24,43,161.2
2004,24,3,144.9
2004,24,9,132
2004,24,17,145.6
2004,24,33,141
2004,24,37,131.4
2004,24,11,138.2
2004,24,15,145.4
2004,24,29,165.2
2004,24,35,164.4
2004,24,41,154.8
2004,24,1,124
2004,24,23,128.6
2004,26,35,86
2004,26,51,113
2004,26,57,125
2004,26,73,119
2004,26,107,102
2004,26,111,122
2004,26,117,120
2004,26,133,106
2004,26,11,110
2004,26,17,132
2004,26,63,139
2004,26,145,131
2004,26,151,139
2004,26,157,145
2004,26,7,92
2004,26,69,92
2004,26,119,100
2004,26,129,80
2004,26,,77
2004,26,137,92
2004,26,141,92
2004,26,9,119
2004,26,19,100
2004,26,29,108
2004,26,47,80
2004,26,55,81
2004,26,101,93
2004,26,113,97
2004,26,,94
2004,26,165,99
2004,26,15,151
2004,26,23,134
2004,26,25,139
2004,26,37,144
2004,26,45,153
2004,26,59,135
2004,26,65,159
2004,26,67,146
2004,26,75,133
2004,26,155,132
2004,26,149,130
2004,26,49,109
2004,26,87,123
2004,26,91,150
2004,26,93,132
2004,26,99,130
2004,26,115,145
2004,26,,113
2004,26,147,113
2004,26,161,132
2004,26,5,150
2004,26,21,143
2004,26,27,140
2004,26,77,138
2004,26,81,129
2004,26,139,126
2004,26,159,133
2004,26,41,59
2004,26,109,82
2004,26,,90
2004,26,121,84
2004,26,123,91
2004,26,127,84
2004,26,,79
2004,27,9,122
2004,27,19,166
2004,27,67,155
2004,27,85,156
2004,27,93,151
2004,27,97,92
2004,27,129,164
2004,27,139,170
2004,27,141,141
2004,27,143,170
2004,27,145,144
2004,27,153,104
2004,27,159,93
2004,27,171,147
2004,27,3,84
2004,27,25,115
2004,27,35,81
2004,27,53,151
2004,27,59,112
2004,27,65,94
2004,27,95,122
2004,27,,78.5
2004,27,115,118
2004,27,163,140
2004,27,57,89
2004,27,,67.7
2004,27,,60
2004,27,5,69
2004,27,27,104
2004,27,87,68
2004,27,107,89
2004,27,,51.8
2004,27,119,76
2004,27,125,49
2004,27,13,180
2004,27,15,180
2004,27,43,182
2004,27,47,177
2004,27,79,172
2004,27,91,192
2004,27,103,173
2004,27,131,170
2004,27,147,169
2004,27,161,180
2004,27,165,190
2004,27,37,174
2004,27,39,175
2004,27,45,170
2004,27,49,178
2004,27,55,166
2004,27,99,169
2004,27,109,173
2004,27,157,176
2004,27,169,173
2004,27,33,175
2004,27,63,180
2004,27,81,142
2004,27,83,160
2004,27,101,159
2004,27,105,166
2004,27,117,143
2004,27,127,171
2004,27,133,158
2004,27,11,149
2004,27,23,158
2004,27,41,128
2004,27,51,145
2004,27,73,150
2004,27,111,118
2004,27,121,135
2004,27,149,148
2004,27,151,142
2004,27,155,149
2004,27,167,127
2004,27,173,158
2004,28,7,120
2004,28,15,140
2004,28,51,145
2004,28,89,136
2004,28,97,112
2004,28,,102
2004,28,121,135
2004,28,123,93
2004,28,155,115
2004,28,17,101
2004,28,25,110
2004,28,87,118
2004,28,95,116
2004,28,103,142
2004,28,,113.7
2004,28,53,143
2004,28,55,142
2004,28,83,143
2004,28,125,146
2004,28,133,132
2004,28,151,139
2004,28,163,135
2004,28,9,115
2004,28,13,110
2004,28,33,144
2004,28,71,102
2004,28,93,119
2004,28,,123.6
2004,28,107,133
2004,28,137,135
2004,28,3,132
2004,28,57,108
2004,28,81,102
2004,28,,98.1
2004,28,115,117
2004,28,139,115
2004,28,145,109
2004,28,31,108
2004,28,77,103
2004,28,,94.6
2004,28,127,110
2004,28,39,97.8
2004,28,101,101
2004,28,,77.8
2004,28,21,129
2004,28,49,122
2004,28,63,132
2004,28,,103
2004,28,149,135
2004,28,11,150
2004,28,27,137
2004,28,119,121
2004,28,135,148
2004,28,143,118
2004,29,15,158.8
2004,29,19,171.8
2004,29,27,162.8
2004,29,51,148.4
2004,29,53,173.4
2004,29,85,143.1
2004,29,89,170.8
2004,29,105,130
2004,29,125,100
2004,29,131,155.6
2004,29,135,150.8
2004,29,141,140.8
2004,29,151,139.2
2004,29,,131
2004,29,159,152.8
2004,29,167,104.7
2004,29,195,179.1
2004,29,71,139.9
2004,29,73,113.3
2004,29,99,128.6
2004,29,113,147.1
2004,29,139,147.8
2004,29,,130
2004,29,157,157.2
2004,29,183,169.6
2004,29,187,130
2004,29,189,154.8
2004,29,186,164.9
2004,29,219,150.4
2004,29,1,164.3
2004,29,33,171.8
2004,29,41,164.7
2004,29,79,144.7
2004,29,115,155.6
2004,29,117,163.2
2004,29,121,174.7
2004,29,129,142.1
2004,29,171,145.7
2004,29,175,162
2004,29,197,142
2004,29,211,146.8
2004,29,7,159.3
2004,29,45,163.6
2004,29,103,163.1
2004,29,111,168.8
2004,29,127,178
2004,29,137,175.3
2004,29,163,163
2004,29,173,181.7
2004,29,199,167.3
2004,29,205,170.9
2004,29,3,163.3
2004,29,5,172
2004,29,21,171.1
2004,29,25,163
2004,29,47,169.8
2004,29,49,167.6
2004,29,61,156.6
2004,29,63,146.4
2004,29,75,145
2004,29,81,143.3
2004,29,87,174.1
2004,29,147,151.3
2004,29,165,172.4
2004,29,177,178.4
2004,29,227,149.7
2004,29,17,139.7
2004,29,,120
2004,29,181,132.5
2004,29,223,135
2004,29,225,133.3
2004,29,23,147.5
2004,29,31,161.5
2004,29,69,157.2
2004,29,133,169.8
2004,29,143,166
2004,29,155,145.7
2004,29,201,165
2004,29,207,156.6
2004,29,9,130
2004,29,11,147.1
2004,29,57,145.4
2004,29,77,128
2004,29,97,143.8
2004,29,109,147.9
2004,29,145,132.2
2004,29,,137.5
2004,29,13,140.3
2004,29,37,135.8
2004,29,39,139.4
2004,29,83,108.1
2004,29,95,164.9
2004,29,101,156.3
2004,29,107,183.1
2004,29,185,121.1
2004,29,217,151.9
2004,30,21,123
2004,30,,131
2004,30,83,118
2004,30,,123
2004,30,9,139
2004,30,,150
2004,30,95,180
2004,30,103,180
2004,30,111,158
2004,30,17,123
2004,30,,142
2004,30,87,136
2004,31,19,175.4
2004,31,41,158.3
2004,31,47,176.4
2004,31,77,143.8
2004,31,79,192.8
2004,31,93,153
2004,31,163,153.2
2004,31,175,170.1
2004,31,23,166.6
2004,31,25,170.1
2004,31,37,179.6
2004,31,53,181.5
2004,31,55,171.9
2004,31,81,186.9
2004,31,109,154.7
2004,31,121,177.1
2004,31,125,156.8
2004,31,141,183.2
2004,31,143,171.9
2004,31,153,165.7
2004,31,155,166.7
2004,31,159,173
2004,31,177,160.5
2004,31,185,185.7
2004,31,5,130
2004,31,9,173
2004,31,15,79.2
2004,31,17,170.4
2004,31,31,180.8
2004,31,71,153.1
2004,31,89,184.5
2004,31,103,129.2
2004,31,113,140.2
2004,31,115,156.9
2004,31,117,174.1
2004,31,,170
2004,31,149,177.4
2004,31,183,148.3
2004,31,3,169.1
2004,31,11,159.2
2004,31,21,161.6
2004,31,27,161.2
2004,31,39,172.1
2004,31,43,166
2004,31,51,162.5
2004,31,107,144.1
2004,31,119,152.8
2004,31,139,155.9
2004,31,167,168.8
2004,31,173,157.2
2004,31,179,164.8
2004,31,7,115.3
2004,31,13,146.6
2004,31,33,136.6
2004,31,45,135.3
2004,31,49,148.4
2004,31,69,152.8
2004,31,105,116.1
2004,31,123,145.7
2004,31,157,149.6
2004,31,161,121.6
2004,31,165,143
2004,31,1,180.3
2004,31,61,167.9
2004,31,65,119.7
2004,31,73,161.1
2004,31,83,154.7
2004,31,99,185.1
2004,31,137,193.8
2004,31,181,156.8
2004,31,35,173.5
2004,31,59,173.9
2004,31,67,144.4
2004,31,95,160.9
2004,31,97,155.8
2004,31,127,165.4
2004,31,129,151.6
2004,31,131,163
2004,31,133,148.2
2004,31,147,162.5
2004,31,151,157.4
2004,31,169,164.3
2004,31,29,184.9
2004,31,57,163.1
2004,31,63,132.8
2004,31,85,148.1
2004,31,87,131.4
2004,31,101,159.5
2004,31,111,167
2004,31,135,150.7
2004,31,145,135
2004,34,5,136
2004,34,21,135
2004,34,23,150
2004,34,25,124
2004,34,29,127
2004,34,19,140
2004,34,27,128
2004,34,35,125
2004,34,37,126
2004,34,41,144
2004,34,11,154
2004,34,15,145
2004,34,,98
2004,34,33,155
2004,35,9,165
2004,35,,146.6
2004,35,41,121
2004,35,59,200
2004,35,,181.9
2004,35,5,0
2004,35,13,0
2004,35,,140
2004,35,,146.8
2004,35,51,145
2004,36,11,124
2004,36,17,136
2004,36,23,106
2004,36,43,124
2004,36,53,92
2004,36,65,129
2004,36,67,124
2004,36,75,89
2004,36,77,115
2004,36,1,91
2004,36,35,126
2004,36,57,126
2004,36,83,123
2004,36,91,119
2004,36,93,112
2004,36,95,154
2004,36,115,114
2004,36,103,151
2004,36,19,163
2004,36,31,150
2004,36,33,122
2004,36,113,0
2004,36,45,114
2004,36,49,144
2004,36,89,134
2004,36,21,138
2004,36,25,97
2004,36,27,129
2004,36,39,86
2004,36,71,104
2004,36,105,86
2004,36,111,103
2004,36,7,114
2004,36,15,125
2004,36,97,81
2004,36,107,116
2004,36,109,120
2004,36,3,99
2004,36,9,94
2004,36,13,86
2004,36,101,109
2004,36,29,119
2004,36,37,136
2004,36,51,125
2004,36,55,117
2004,36,63,123
2004,36,69,118
2004,36,73,131
2004,36,99,144
2004,36,117,128
2004,36,121,116
2004,36,123,111
2004,37,13,131
2004,37,31,93
2004,37,49,104
2004,37,79,113
2004,37,95,131
2004,37,101,114
2004,37,103,117
2004,37,107,123
2004,37,137,112
2004,37,147,103
2004,37,191,120
2004,37,195,115
2004,37,3,117
2004,37,35,120
2004,37,37,114
2004,37,57,126
2004,37,59,139
2004,37,97,122
2004,37,105,95
2004,37,151,121
2004,37,159,132
2004,37,183,93
2004,37,15,118
2004,37,29,142
2004,37,41,129
2004,37,53,143
2004,37,55,106
2004,37,65,100
2004,37,73,127
2004,37,83,100
2004,37,91,125
2004,37,117,105
2004,37,127,110
2004,37,131,114
2004,37,139,146
2004,37,143,147
2004,37,177,132
2004,37,187,125
2004,37,27,133
2004,37,,140
2004,37,171,145
2004,37,193,116
2004,37,197,138
2004,37,1,99
2004,37,33,112
2004,37,67,145
2004,37,69,112
2004,37,77,114
2004,37,81,113
2004,37,135,91
2004,37,,100
2004,37,145,120
2004,37,157,105
2004,37,169,92
2004,37,185,100
2004,37,17,110
2004,37,19,68
2004,37,47,90
2004,37,51,92
2004,37,61,111
2004,37,85,116
2004,37,93,116
2004,37,129,105
2004,37,133,105
2004,37,141,106
2004,37,155,115
2004,37,163,102
2004,37,165,108
2004,37,7,108
2004,37,25,100
2004,37,109,110
2004,37,119,95
2004,37,123,85
2004,37,125,98
2004,37,,134
2004,37,153,119
2004,37,167,104
2004,37,179,120
2004,37,23,140
2004,37,39,146
2004,37,89,107
2004,37,,97
2004,37,175,142
2004,38,27,71.8
2004,38,31,59.4
2004,38,43,104.7
2004,38,83,79.6
2004,38,93,78.3
2004,38,103,74.2
2004,38,3,90.9
2004,38,17,118.5
2004,38,39,84.2
2004,38,91,86.6
2004,38,97,95.6
2004,38,5,75.7
2004,38,49,54.2
2004,38,,55.3
2004,38,69,54.5
2004,38,19,80
2004,38,35,66.1
2004,38,63,55
2004,38,67,45
2004,38,71,34.3
2004,38,95,72.8
2004,38,99,74
2004,38,,42
2004,38,101,63.6
2004,38,105,63.3
2004,38,15,58.5
2004,38,29,52.4
2004,38,59,91.8
2004,38,,41.7
2004,38,21,117.4
2004,38,45,109.4
2004,38,47,71.8
2004,38,51,67.7
2004,38,73,122.2
2004,38,77,127.9
2004,38,81,114.7
2004,38,1,40
2004,38,11,30.4
2004,38,33,35.9
2004,38,41,40
2004,38,,35.6
2004,38,89,36.4
2004,38,25,31.1
2004,38,53,63
2004,38,55,66.3
2004,38,,81.7
2004,39,41,143
2004,39,45,157.9
2004,39,47,159.5
2004,39,49,148.2
2004,39,83,143.3
2004,39,89,147.3
2004,39,97,166.2
2004,39,101,140.4
2004,39,117,130.9
2004,39,129,157.1
2004,39,141,160.9
2004,39,159,144.5
2004,39,19,117.7
2004,39,31,150.7
2004,39,67,107.4
2004,39,75,147.5
2004,39,,108.8
2004,39,157,134
2004,39,5,135.5
2004,39,33,147.3
2004,39,43,159.1
2004,39,77,145.6
2004,39,93,126.8
2004,39,123,150.7
2004,39,139,147
2004,39,143,162.8
2004,39,147,145.6
2004,39,175,151.1
2004,39,7,123.5
2004,39,29,137.5
2004,39,55,128.7
2004,39,99,117.3
2004,39,103,120
2004,39,,115.8
2004,39,133,122.6
2004,39,151,136.9
2004,39,153,145.8
2004,39,155,133.6
2004,39,169,136.3
2004,39,3,163.6
2004,39,39,158.1
2004,39,51,169.5
2004,39,63,167.7
2004,39,69,168.2
2004,39,95,170.2
2004,39,125,160.6
2004,39,137,172.2
2004,39,161,170.8
2004,39,171,148
2004,39,173,164.1
2004,39,1,139.7
2004,39,15,149.6
2004,39,53,138.3
2004,39,71,153
2004,39,79,112.7
2004,39,87,117.1
2004,39,131,140.3
2004,39,145,145.2
2004,39,9,133.2
2004,39,59,104.7
2004,39,73,142.1
2004,39,105,114.6
2004,39,115,111.4
2004,39,119,142.1
2004,39,,116.8
2004,39,127,134.9
2004,39,163,133.9
2004,39,167,138
2004,39,17,166.2
2004,39,25,169
2004,39,27,174.9
2004,39,57,161.9
2004,39,61,157.9
2004,39,113,159.6
2004,39,135,172.4
2004,39,165,156.7
2004,39,11,167.1
2004,39,21,171.7
2004,39,23,174.7
2004,39,37,177.1
2004,39,65,157.3
2004,39,91,147.4
2004,39,107,180.4
2004,39,109,173.4
2004,39,149,158.9
2004,40,17,120
2004,40,27,120
2004,40,81,95
2004,40,87,105.6
2004,40,107,85
2004,40,,106.7
2004,40,119,85
2004,40,125,124
2004,40,61,75
2004,40,63,102.9
2004,40,101,110
2004,40,111,75
2004,40,,134.5
2004,40,135,110
2004,40,3,87.5
2004,40,53,80
2004,40,71,100
2004,40,93,190
2004,40,103,80
2004,40,,188.5
2004,40,35,104.4
2004,40,97,100
2004,40,105,108.3
2004,40,,86.4
2004,40,115,98
2004,40,145,100
2004,40,147,92.9
2004,40,7,179.5
2004,40,25,211.4
2004,40,45,128.6
2004,40,59,111.1
2004,40,139,200
2004,40,13,112.5
2004,40,49,108.9
2004,40,,110
2004,40,23,120
2004,40,79,126.7
2004,40,89,104
2004,40,15,110
2004,40,31,100
2004,40,57,104.5
2004,40,,75
2004,40,141,65
2004,40,,110
2004,40,149,120
2004,41,21,129
2004,41,49,219.5
2004,41,,0
2004,41,,0
2004,41,59,230
2004,41,3,0
2004,41,5,0
2004,41,47,0
2004,41,51,0
2004,41,,135
2004,41,53,0
2004,41,45,140
2004,41,,134
2004,42,13,114
2004,42,21,119
2004,42,27,128.8
2004,42,33,190.5
2004,42,37,190
2004,42,43,160
2004,42,61,105
2004,42,67,110
2004,42,87,150.1
2004,42,93,110
2004,42,97,160
2004,42,99,110
2004,42,109,170
2004,42,119,175
2004,42,25,120
2004,42,77,119
2004,42,79,158
2004,42,89,139
2004,42,95,128
2004,42,103,120
2004,42,107,187.1
2004,42,15,94
2004,42,23,131.5
2004,42,35,100
2004,42,47,100
2004,42,81,140
2004,42,83,135
2004,42,105,100
2004,42,113,100
2004,42,117,165
2004,42,69,140
2004,42,115,100.5
2004,42,127,119
2004,42,131,129
2004,42,39,101
2004,42,49,95
2004,42,53,140
2004,42,85,133.5
2004,42,121,120.5
2004,42,123,88
2004,42,1,184
2004,42,9,145
2004,42,41,130
2004,42,55,125
2004,42,57,120
2004,42,133,187.5
2004,42,11,130
2004,42,17,101.2
2004,42,29,157.2
2004,42,71,184.5
2004,42,75,132.6
2004,42,91,107.2
2004,42,,127.2
2004,42,3,140
2004,42,51,101.4
2004,42,59,102
2004,42,111,125.5
2004,42,125,101
2004,42,129,125.5
2004,42,5,117
2004,42,7,100
2004,42,19,113
2004,42,31,149
2004,42,63,114.8
2004,42,65,130
2004,42,73,177
2004,45,17,99
2004,45,27,118
2004,45,61,99
2004,45,63,124
2004,45,75,116
2004,45,79,96
2004,45,85,99
2004,45,25,81
2004,45,31,92
2004,45,33,115
2004,45,41,88
2004,45,43,62
2004,45,51,115
2004,45,67,109
2004,45,69,111
2004,45,89,74
2004,45,55,119
2004,45,57,96
2004,45,,70
2004,45,7,116
2004,45,,88
2004,45,83,69
2004,45,5,75
2004,45,9,92
2004,45,11,85
2004,45,15,71
2004,45,29,86
2004,45,35,103
2004,45,49,92
2004,45,53,90
2004,45,,80
2004,45,3,85
2004,45,37,67
2004,45,71,75
2004,45,,65
2004,45,81,72
2004,46,3,104.9
2004,46,5,123.7
2004,46,15,69.1
2004,46,17,111.8
2004,46,59,101.4
2004,46,65,117.7
2004,46,69,95.2
2004,46,73,102
2004,46,119,101.2
2004,46,11,144.8
2004,46,35,139.4
2004,46,61,142.4
2004,46,77,134.8
2004,46,79,149.7
2004,46,87,150.2
2004,46,97,121.2
2004,46,99,150.1
2004,46,101,158.3
2004,46,111,134.8
2004,46,13,134
2004,46,21,76.4
2004,46,45,114.8
2004,46,49,123.2
2004,46,89,88.7
2004,46,107,111.4
2004,46,115,144.4
2004,46,129,83.2
2004,46,25,131.9
2004,46,29,128.3
2004,46,37,129.3
2004,46,39,126.3
2004,46,51,137.2
2004,46,57,133.5
2004,46,91,121.8
2004,46,109,141.1
2004,46,19,134.2
2004,46,31,35.6
2004,46,41,40.4
2004,46,63,70
2004,46,105,41.6
2004,46,137,23.3
2004,46,53,45.7
2004,46,75,70.6
2004,46,85,76.2
2004,46,95,34.4
2004,46,121,105.4
2004,46,123,52.7
2004,46,9,123.6
2004,46,23,87.9
2004,46,27,169.6
2004,46,43,104.3
2004,46,67,134.4
2004,46,83,159.1
2004,46,125,153.3
2004,46,127,171.6
2004,46,135,140.8
2004,46,7,103.1
2004,46,33,60
2004,46,47,81.1
2004,46,102,13.3
2004,46,55,43.8
2004,46,71,55.6
2004,46,81,0
2004,46,93,40
2004,46,103,36.1
2004,46,117,73.3
2004,47,3,133
2004,47,15,141
2004,47,37,115
2004,47,41,134
2004,47,55,144
2004,47,103,130
2004,47,111,145
2004,47,117,127
2004,47,119,155
2004,47,127,156
2004,47,,122
2004,47,149,133
2004,47,159,145
2004,47,165,141
2004,47,169,100
2004,47,187,155
2004,47,7,124
2004,47,31,153
2004,47,35,127
2004,47,51,160
2004,47,61,142
2004,47,115,135
2004,47,,114
2004,47,133,108
2004,47,141,100
2004,47,153,123
2004,47,177,143
2004,47,185,133
2004,47,45,137
2004,47,95,143
2004,47,97,139
2004,47,131,146
2004,47,157,140
2004,47,167,115
2004,47,9,139
2004,47,11,119
2004,47,25,120
2004,47,29,140
2004,47,57,124
2004,47,59,125
2004,47,63,130
2004,47,73,75
2004,47,89,140
2004,47,91,132
2004,47,105,120
2004,47,107,113
2004,47,121,131
2004,47,123,122
2004,47,,110
2004,47,139,120
2004,47,143,95
2004,47,163,118
2004,47,179,114
2004,47,5,102
2004,47,17,130
2004,47,23,116
2004,47,33,125
2004,47,39,138
2004,47,47,136
2004,47,53,138
2004,47,69,132
2004,47,71,115
2004,47,75,125
2004,47,77,125
2004,47,79,150
2004,47,113,134
2004,47,109,128
2004,47,183,143
2004,47,21,150
2004,47,43,133
2004,47,81,129
2004,47,85,135
2004,47,99,161
2004,47,125,158
2004,47,,116
2004,47,135,127
2004,47,147,159
2004,47,161,117
2004,47,181,120
2004,48,27,91.6
2004,48,85,98.7
2004,48,97,104
2004,48,99,83.7
2004,48,113,86
2004,48,119,96.8
2004,48,121,79.8
2004,48,139,95.3
2004,48,145,98.7
2004,48,147,105.7
2004,48,181,105.6
2004,48,193,137.5
2004,48,217,100.5
2004,48,231,108.7
2004,48,251,96
2004,48,257,88
2004,48,277,118.4
2004,48,293,92.3
2004,48,309,96
2004,48,331,94.4
2004,48,349,86.1
2004,48,,71.5
2004,48,397,107.2
2004,48,491,96.9
2004,48,355,90.8
2004,48,391,56.7
2004,48,409,82.2
2004,48,93,45.4
2004,48,,60
2004,48,497,60
2004,48,37,114.6
2004,48,63,142.3
2004,48,225,92.1
2004,48,,70
2004,48,387,103.4
2004,48,41,114.7
2004,48,185,96.5
2004,48,,65
2004,48,395,114.8
2004,48,471,100.7
2004,48,473,101.3
2004,48,171,82.7
2004,48,,133
2004,48,451,122.5
2004,48,463,127
2004,48,61,142.7
2004,48,215,102.3
2004,48,427,78.9
2004,48,489,100.7
2004,48,45,183.9
2004,48,65,186.5
2004,48,69,201.5
2004,48,111,221.9
2004,48,117,188.4
2004,48,153,152.4
2004,48,179,193.9
2004,48,189,190.3
2004,48,195,208.5
2004,48,205,194.4
2004,48,233,207.5
2004,48,295,195.5
2004,48,341,206.1
2004,48,357,216.7
2004,48,,149.2
2004,48,369,225.8
2004,48,381,210
2004,48,393,208.6
2004,48,421,205.3
2004,48,437,151.9
2004,48,129,204.2
2004,48,,130
2004,48,483,204
2004,48,485,92.9
2004,48,487,116.7
2004,48,15,89.3
2004,48,21,109.4
2004,48,25,86.2
2004,48,29,90.4
2004,48,51,124.3
2004,48,55,100.3
2004,48,89,83.2
2004,48,91,86.2
2004,48,123,77.3
2004,48,149,102.1
2004,48,175,76.5
2004,48,177,97.9
2004,48,187,88.1
2004,48,209,91.1
2004,48,255,65.8
2004,48,285,70.7
2004,48,287,85
2004,48,325,105
2004,48,453,93.9
2004,48,477,60
2004,48,493,75.5
2004,48,13,92.6
2004,48,163,98.2
2004,48,249,74.1
2004,48,297,87.4
2004,48,,80.9
2004,48,507,132.1
2004,48,17,180.5
2004,48,165,174.7
2004,48,279,197.3
2004,48,,140
2004,48,445,115.8
2004,48,39,96.2
2004,48,57,95
2004,48,157,96.3
2004,48,201,94.8
2004,48,239,85.9
2004,48,291,42.2
2004,48,321,93.1
2004,48,,0
2004,48,469,78.4
2004,48,481,100.8
2004,49,23,140
2004,49,27,145
2004,49,39,0
2004,49,41,135
2004,49,49,138
2004,49,13,134
2004,49,15,132
2004,49,,120
2004,49,47,135
2004,49,3,174
2004,49,5,164
2004,49,11,169
2004,49,,163
2004,49,57,174
2004,49,1,0
2004,49,21,0
2004,49,,0
2004,51,3,130
2004,51,7,133
2004,51,11,0
2004,51,19,131
2004,51,29,131
2004,51,31,131
2004,51,33,160
2004,51,41,0
2004,51,49,135
2004,51,65,131
2004,51,75,137
2004,51,79,0
2004,51,85,154
2004,51,87,135
2004,51,109,135
2004,51,137,149
2004,51,,140.8
2004,51,145,143
2004,51,147,136
2004,51,177,137
2004,51,1,143
2004,51,36,141
2004,51,57,161
2004,51,73,147
2004,51,95,162
2004,51,97,146
2004,51,99,145
2004,51,101,159
2004,51,103,153
2004,51,115,138
2004,51,119,154
2004,51,127,141
2004,51,131,160
2004,51,133,156
2004,51,159,156
2004,51,193,155
2004,51,43,100
2004,51,47,144
2004,51,61,131
2004,51,69,122
2004,51,107,120
2004,51,113,128
2004,51,,109
2004,51,139,121
2004,51,153,131
2004,51,157,155
2004,51,165,163
2004,51,171,137
2004,51,179,128
2004,51,187,108
2004,51,25,130
2004,51,550,145
2004,51,53,124
2004,51,81,150
2004,51,93,135
2004,51,117,138
2004,51,149,156
2004,51,175,128
2004,51,800,123
2004,51,181,142
2004,51,183,129
2004,51,810,160
2004,51,37,127
2004,51,67,129
2004,51,83,125
2004,51,111,0
2004,51,135,0
2004,51,,124.8
2004,51,141,122
2004,51,143,115
2004,51,21,0
2004,51,35,0
2004,51,63,0
2004,51,77,0
2004,51,105,100
2004,51,121,126
2004,51,,117
2004,51,155,0
2004,51,169,0
2004,51,173,0
2004,51,185,0
2004,51,191,100
2004,51,197,0
2004,51,5,139
2004,51,15,160
2004,51,17,0
2004,51,23,142
2004,51,45,0
2004,51,,143.5
2004,51,163,132
2004,53,,239.3
2004,53,77,190.1
2004,53,25,192.8
2004,53,,191.6
2004,53,11,0
2004,53,33,0
2004,53,,0
2004,53,57,0
2004,53,61,0
2004,53,73,0
2004,54,3,118.4
2004,54,31,151.3
2004,54,37,136.8
2004,54,,126.5
2004,54,,119.3
2004,54,77,123.3
2004,54,53,127.6
2004,54,,116.4
2004,55,1,94
2004,55,47,122
2004,55,57,111
2004,55,77,91
2004,55,97,136
2004,55,135,115
2004,55,137,112
2004,55,141,117
2004,55,9,113
2004,55,15,122
2004,55,29,99
2004,55,39,122
2004,55,61,109
2004,55,71,112
2004,55,87,105
2004,55,117,91
2004,55,139,103
2004,55,19,99
2004,55,69,99
2004,55,73,106
2004,55,,109
2004,55,99,101
2004,55,119,99
2004,55,67,83
2004,55,75,85
2004,55,83,105
2004,55,,107
2004,55,115,110
2004,55,5,109
2004,55,13,98
2004,55,17,126
2004,55,,88
2004,55,95,117
2004,55,107,109
2004,55,113,76
2004,55,129,105
2004,55,21,136
2004,55,25,163
2004,55,27,132
2004,55,45,173
2004,55,55,146
2004,55,105,164
2004,55,59,136
2004,55,,90
2004,55,89,77
2004,55,101,132
2004,55,127,150
2004,55,131,105
2004,55,133,132
2004,55,23,149
2004,55,43,172
2004,55,49,151
2004,55,65,182
2004,55,103,142
2004,55,111,134
2004,55,123,137
2004,55,11,144
2004,55,33,137
2004,55,35,131
2004,55,53,132
2004,55,63,144
2004,55,81,124
2004,55,91,140
2004,55,93,139
2004,55,109,137
2004,55,121,132
2004,56,,0
2004,56,3,128
2004,56,13,131
2004,56,,148
2004,56,29,137
2004,56,9,0
2004,56,15,134
2004,56,21,119
2004,56,27,106
2004,56,31,116
2003,1,1,120
2003,1,47,105
2003,1,51,117
2003,1,63,84
2003,1,65,107
2003,1,87,121
2003,1,91,65
2003,1,101,107
2003,1,,80
2003,1,105,107
2003,1,119,76
2003,1,3,120
2003,1,13,178
2003,1,35,120
2003,1,53,127
2003,1,97,107
2003,1,99,120
2003,1,,90
